Brand,Model Name,Model Variant,Car Type,Transmission,Fuel Type,Year,Kilometers,Owner,State,Accidental,Price
Tata,Altroz,XZ,Hatchback,Manual,Petrol,2022,112747,1st,Gujarat,No,577500
Renault,Kiger,RXZ,SUV,Manual,Hybrid,2023,46509,2nd,West Bengal,No,320166
Honda,City,S,Sedan,Manual,Diesel,2011,48903,1st,Delhi,No,977075
Maruti Suzuki,WagonR,ZX,Hatchback,Manual,CNG,2009,23544,2nd,Rajasthan,No,754807
Skoda,Kushaq,Monte Carlo,SUV,Manual,Petrol,2023,125010,2nd,Maharashtra,No,1219680
Kia,Carens,HTK,MPV,Manual,Petrol,2022,18456,1st,West Bengal,No,550000
Chevrolet,Cruze,LTZ,Sedan,Manual,Petrol,2013,20462,1st,Delhi,No,1149500
Toyota,Glanza,V,Hatchback,Manual,CNG,2023,123616,1st,Rajasthan,No,1218375
Hyundai,i10,SX,Hatchback,Manual,Diesel,2009,13257,2nd,Gujarat,No,425920
Maruti Suzuki,Alto,Z,Hatchback,Manual,Diesel,2012,109364,2nd,Kerala,No,470720
Toyota,Etios,V,Sedan,Manual,Petrol,2019,105520,1st,Gujarat,No,987525
Maruti Suzuki,Ignis,Z,Hatchback,Manual,Petrol,2022,23976,1st,Kerala,No,1097250
Maruti Suzuki,Baleno,L,Hatchback,Manual,Petrol,2020,103884,1st,Andhra Pradesh,No,342000
Ford,Endeavour,Trend+,SUV,Manual,CNG,2010,80258,3rd+,Maharashtra,No,433153
Maruti Suzuki,WagonR,V,Hatchback,Manual,Petrol,2007,108964,3rd+,Himachal Pradesh,No,411468
Hyundai,Grand i10,Sportz,Hatchback,Automatic,Petrol,2020,168622,2nd,Delhi,No,1597200
Tata,Tigor,XM,Sedan,Manual,Electric,2017,32977,2nd,Rajasthan,No,672687
Hyundai,Aura,SX,Sedan,Automatic,Petrol,2022,137629,1st,Maharashtra,No,344850
Ford,Endeavour,Ambiente,SUV,Automatic,CNG,2009,30148,1st,Andhra Pradesh,No,401319
Hyundai,Verna,SX(O),Sedan,Manual,Diesel,2009,169613,2nd,Bihar,No,196564
Maruti Suzuki,Ertiga,ZX,MPV,Automatic,Petrol,2012,49861,2nd,Kerala,Yes,106337
Ford,Aspire,Titanium+,Sedan,Manual,Petrol,2020,12209,1st,Andhra Pradesh,No,451250
Hyundai,Verna,Era,Sedan,Manual,Petrol,2013,39564,1st,Rajasthan,No,943112
Maruti Suzuki,Dzire,V,Sedan,Automatic,Diesel,2009,47303,1st,Tamil Nadu,No,379335
Maruti Suzuki,Swift,L,Sedan,Manual,Petrol,2007,105430,3rd+,Maharashtra,No,279328
Mahindra,Scorpio,W8(O),SUV,Manual,Petrol,2023,50736,1st,Uttar Pradesh,Yes,364577
Tata,Altroz,XZA+,Hatchback,Manual,Diesel,2021,50174,1st,Gujarat,No,1531200
Maruti Suzuki,Ignis,Base,Hatchback,Manual,Diesel,2018,13779,2nd,Karnataka,No,813120
Hyundai,Verna,Magna,Sedan,Manual,Petrol,2015,72704,1st,Andhra Pradesh,No,659547
Maruti Suzuki,Dzire,V,Sedan,Manual,Petrol,2014,58546,1st,Tamil Nadu,No,550035
Maruti Suzuki,Baleno,ZX,Hatchback,Automatic,Petrol,2019,33066,1st,Delhi,No,1829520
Maruti Suzuki,Alto,Base,Hatchback,Automatic,Petrol,2002,70031,2nd,Kerala,No,308020
Audi,A6,Premium,Sedan,Manual,Petrol,2012,25421,1st,Karnataka,No,689700
Mahindra,TUV300,W4,SUV,Manual,Petrol,2019,39249,2nd,Rajasthan,No,1044582
Ford,Aspire,Titanium,Sedan,Manual,Petrol,2018,17722,1st,Rajasthan,No,442224
Maruti Suzuki,Swift,L,Sedan,Manual,Diesel,2009,28860,1st,Uttar Pradesh,No,953040
Maruti Suzuki,Ignis,V,Hatchback,Manual,Petrol,2020,65398,1st,Karnataka,No,1052700
Maruti Suzuki,Dzire,L,Sedan,Automatic,Petrol,2017,95001,1st,Gujarat,No,1075269
Maruti Suzuki,Dzire,Z,Sedan,Manual,Petrol,2014,162859,2nd,Karnataka,No,517792
Tata,Altroz,XT,Hatchback,Automatic,Petrol,2023,44886,1st,Gujarat,No,2057000
Hyundai,i20,SX(O),Hatchback,Manual,CNG,2015,69599,1st,Other UTs,No,274811
MG,Hector,Super,SUV,Manual,Petrol,2020,97577,1st,Delhi,No,301455
Toyota,Etios,G,Sedan,Manual,Hybrid,2017,151000,1st,West Bengal,No,518450
Ford,Figo,Titanium,Sedan,Manual,Petrol,2014,26278,1st,Maharashtra,No,1149500
Maruti Suzuki,WagonR,Z,Hatchback,Manual,Petrol,2021,148359,1st,Rajasthan,No,1421437
Maruti Suzuki,Swift,V,Sedan,Manual,Diesel,2016,148684,1st,West Bengal,No,658350
Ford,EcoSport,Titanium+,SUV,Manual,Diesel,2013,80704,2nd,Telangana,No,924060
Tata,Nexon,XE,SUV,Manual,Petrol,2022,141263,2nd,Karnataka,No,838530
Jaguar,F-Pace,Pure,Luxury,Manual,Diesel,2021,66280,2nd,Andhra Pradesh,No,800052
Tata,Harrier,XZ,SUV,Manual,Petrol,2021,73809,2nd,Karnataka,Yes,266926
Honda,City,VX,Sedan,Manual,Petrol,2022,179866,2nd,Maharashtra,No,620730
Toyota,Fortuner,V,SUV,Automatic,Petrol,2014,33120,1st,Telangana,No,838530
Hyundai,Grand i10,Base,Hatchback,Manual,Petrol,2018,87600,2nd,Delhi,No,530560
Volkswagen,Polo,Highline+,Hatchback,Manual,Petrol,2016,67281,2nd,Karnataka,No,1002170
Maruti Suzuki,S-Presso,ZX,Hatchback,Manual,Petrol,2019,128630,1st,Uttar Pradesh,No,700245
Toyota,Etios,V,Sedan,Manual,Petrol,2010,70704,1st,Gujarat,No,600039
Hyundai,Venue,Sportz,SUV,Manual,Petrol,2021,53225,2nd,Gujarat,No,1149548
Nissan,Magnite,XE,SUV,Manual,Diesel,2023,108634,2nd,Rajasthan,No,987525
Hyundai,Aura,Base,Sedan,Manual,CNG,2023,66400,1st,Delhi,No,690954
Renault,Duster,RXT,SUV,Manual,Diesel,2021,82920,2nd,Delhi,No,1149548
Range Rover,Discovery Sport,SE,Luxury,Manual,Petrol,2023,159817,1st,Uttar Pradesh,No,1097250
Honda,City,ZX,Sedan,Manual,Electric,2016,80281,2nd,Gujarat,No,1064517
Renault,Triber,RXL,MPV,Manual,Petrol,2020,102874,1st,Rajasthan,No,1425000
Toyota,Etios,V,Sedan,Manual,Petrol,2011,21146,2nd,Chhattisgarh,No,131043
Nissan,Terrano,XV,SUV,Manual,Petrol,2015,95755,1st,Uttar Pradesh,No,607477
Ford,Figo,Trend,Sedan,Manual,Diesel,2011,89982,2nd,Telangana,Yes,133985
Tata,Tigor,XZA,Sedan,Manual,Diesel,2019,126420,1st,Gujarat,No,274312
Audi,Q5,Technology,Luxury,Manual,Petrol,2020,86743,1st,Kerala,No,1545555
Maruti Suzuki,Baleno,L,Hatchback,Automatic,Petrol,2021,47375,2nd,Karnataka,No,1839974
Honda,City,VX,Sedan,Manual,Electric,2007,156149,3rd+,Tamil Nadu,No,533439
Maruti Suzuki,Ignis,Z,Hatchback,Manual,CNG,2018,174523,1st,Delhi,No,172816
BMW,X1,M Sport,Luxury,Manual,Petrol,2020,38276,1st,Delhi,No,1573000
Renault,Triber,RXZ,MPV,Manual,Diesel,2022,52967,2nd,Telangana,No,1263240
Renault,Duster,RXE,SUV,Manual,Petrol,2016,103854,2nd,Maharashtra,No,266805
Maruti Suzuki,WagonR,L,Hatchback,Automatic,Petrol,2020,64525,1st,Maharashtra,No,909532
Ford,Figo,Titanium,Sedan,Manual,Petrol,2011,11654,2nd,Delhi,No,151734
Maruti Suzuki,Swift,L,Sedan,Manual,Petrol,2006,168124,2nd,Odisha,No,314503
Tata,Altroz,XZA+,Hatchback,Manual,Petrol,2023,163247,1st,Delhi,No,1072500
Hyundai,Aura,Base,Sedan,Manual,Petrol,2020,121717,2nd,Delhi,No,1103520
Mahindra,Bolero,W6,SUV,Automatic,Petrol,2023,25335,1st,Delhi,No,1778700
Hyundai,Grand i10,Base,Hatchback,Automatic,CNG,2014,31600,1st,Telangana,No,1201227
Hyundai,Grand i10,Era,Hatchback,Automatic,CNG,2016,88778,1st,Tamil Nadu,No,910059
Maruti Suzuki,Swift,L,Sedan,Manual,CNG,2015,52089,2nd,Karnataka,No,817205
Kia,Carens,HTK,MPV,Automatic,Diesel,2023,83524,2nd,Maharashtra,Yes,399801
Hyundai,Verna,Asta,Sedan,Manual,CNG,2021,12979,1st,Karnataka,No,595650
Tata,Nexon,XZA,SUV,Manual,Diesel,2021,111124,2nd,Gujarat,No,914760
Skoda,Superb,Active,Sedan,Manual,Petrol,2010,156782,2nd,Maharashtra,Yes,72819
Mahindra,Thar,AX7,SUV,Manual,Electric,2012,52973,1st,Gujarat,No,851107
Maruti Suzuki,Ertiga,Z,MPV,Manual,Petrol,2020,156214,1st,Maharashtra,No,1212750
Maruti Suzuki,S-Presso,Z,Hatchback,Manual,Diesel,2023,156384,2nd,Kerala,No,395010
Maruti Suzuki,Swift,L,Sedan,Manual,Diesel,2012,166465,3rd+,Delhi,No,558657
Honda,Jazz,E,Sedan,Manual,Diesel,2016,113494,1st,Tamil Nadu,No,329175
Tata,Altroz,XZA+,Hatchback,Automatic,Petrol,2020,158829,1st,Telangana,No,635250
Toyota,Fortuner,E,SUV,Manual,Diesel,2014,121850,3rd+,Haryana,No,432042
Maruti Suzuki,Ignis,L,Hatchback,Manual,Petrol,2022,116456,1st,Karnataka,No,1029600
Hyundai,Creta,Magna,SUV,Manual,Petrol,2017,75852,1st,Andhra Pradesh,No,303738
Toyota,Urban Cruiser,G,SUV,Manual,CNG,2022,127887,2nd,Tamil Nadu,No,796603
Maruti Suzuki,Dzire,Base,Sedan,Manual,Petrol,2016,46554,1st,Maharashtra,No,804650
Maruti Suzuki,S-Presso,ZX,Hatchback,Manual,Petrol,2022,173230,1st,Karnataka,No,891000
Hyundai,i20,Asta,Hatchback,Manual,Petrol,2018,62935,2nd,North East,No,560036
Tata,Tigor,XM,Sedan,Manual,Petrol,2021,176667,2nd,Telangana,No,344850
Maruti Suzuki,Ertiga,Base,MPV,Manual,Petrol,2016,116310,2nd,Karnataka,No,203280
Range Rover,Evoque,SE,Luxury,Manual,CNG,2016,156204,2nd,Tamil Nadu,No,955924
Renault,Kiger,RXT,SUV,Manual,Diesel,2021,24385,1st,Uttar Pradesh,No,1097250
Toyota,Urban Cruiser,G+,SUV,Manual,Diesel,2020,113263,1st,Gujarat,No,1299375
Maruti Suzuki,Celerio,ZX,Hatchback,Manual,Petrol,2022,37391,1st,Delhi,No,1306800
Maruti Suzuki,Ertiga,ZX,MPV,Manual,Diesel,2015,149594,1st,Delhi,No,498960
Honda,Amaze,S,Sedan,Manual,Petrol,2015,57313,2nd,Telangana,No,728047
Tata,Tigor,XZ,Sedan,Manual,Petrol,2022,32398,1st,Delhi,No,627000
Tata,Harrier,XZA,SUV,Manual,Diesel,2023,92321,2nd,Tamil Nadu,No,530560
Honda,WR-V,E,SUV,Manual,Diesel,2020,138346,1st,Delhi,No,519750
Maruti Suzuki,Baleno,V,Hatchback,Manual,Petrol,2019,55373,2nd,Tamil Nadu,No,1120072
Ford,Endeavour,Sports,SUV,Manual,CNG,2015,83139,2nd,Maharashtra,No,470430
Tata,Tiago,XE,Hatchback,Manual,Diesel,2017,81908,2nd,Rajasthan,No,1018248
Honda,City,V,Sedan,Manual,Petrol,2022,16827,1st,Goa,No,1624500
Maruti Suzuki,Alto,Base,Hatchback,Manual,Petrol,2013,40728,2nd,Rajasthan,No,275880
Maruti Suzuki,Ertiga,L,MPV,Manual,Petrol,2015,67960,2nd,Delhi,No,282965
Mahindra,Thar,AX3,SUV,Automatic,Petrol,2015,143072,2nd,Maharashtra,Yes,621782
Maruti Suzuki,S-Presso,V,Hatchback,Automatic,Diesel,2022,170673,1st,Karnataka,No,363000
Maruti Suzuki,Baleno,Base,Hatchback,Manual,Petrol,2016,131888,2nd,West Bengal,No,1016400
Mahindra,Thar,W4,SUV,Manual,Petrol,2023,52852,1st,Delhi,No,502425
Hyundai,Grand i10,Sportz,Hatchback,Manual,Petrol,2015,42389,1st,Tamil Nadu,No,616000
Maruti Suzuki,Alto,L,Hatchback,Manual,Diesel,2022,87570,2nd,Maharashtra,No,1374405
Renault,Triber,RXT,MPV,Manual,Diesel,2023,107581,1st,Kerala,No,783750
Hyundai,i10,Era,Hatchback,Manual,Petrol,2008,26169,2nd,Andhra Pradesh,No,413820
Skoda,Rapid,Ambition,Sedan,Manual,Petrol,2018,18740,2nd,Delhi,No,386232
Honda,WR-V,E,SUV,Manual,Hybrid,2021,120285,1st,Maharashtra,Yes,646930
Mahindra,TUV300,W8,SUV,Manual,Electric,2016,74475,2nd,Odisha,No,176411
Maruti Suzuki,Ertiga,ZX,MPV,Manual,Diesel,2014,179795,3rd+,Telangana,No,367537
Honda,Jazz,ZX,Sedan,Automatic,Diesel,2016,169041,1st,Maharashtra,No,782119
Hyundai,Grand i10,Era,Hatchback,Manual,Petrol,2015,93858,1st,Tamil Nadu,No,401940
Maruti Suzuki,S-Presso,V,Hatchback,Manual,Electric,2019,179060,1st,Tamil Nadu,No,444675
Tata,Nexon,XZA,SUV,Manual,Petrol,2017,150024,2nd,Rajasthan,No,184338
Hyundai,i10,Asta,Hatchback,Automatic,Petrol,2010,164585,3rd+,Uttar Pradesh,No,387956
Maruti Suzuki,Ertiga,ZX,MPV,Manual,Diesel,2014,168878,2nd,Maharashtra,No,172497
Volkswagen,Taigun,Comfortline,SUV,Manual,Petrol,2023,32532,1st,Karnataka,No,1848000
Maruti Suzuki,S-Presso,Base,Hatchback,Manual,Petrol,2019,51655,1st,Gujarat,No,1138830
Hyundai,i20,Asta,Hatchback,Manual,Petrol,2014,152472,2nd,West Bengal,No,559020
Nissan,Terrano,XV Premium (O),SUV,Manual,CNG,2017,142493,1st,Delhi,No,1152112
Mahindra,Scorpio,AX7,SUV,Manual,Petrol,2018,23687,2nd,Maharashtra,No,1280664
Maruti Suzuki,Dzire,L,Sedan,Manual,CNG,2015,174996,1st,Rajasthan,Yes,255919
Maruti Suzuki,Celerio,Base,Hatchback,Manual,Diesel,2021,138015,1st,Delhi,No,990000
Maruti Suzuki,Alto,ZX,Hatchback,Manual,Diesel,2016,37736,1st,Tamil Nadu,Yes,208177
Maruti Suzuki,Ertiga,V,MPV,Manual,Petrol,2022,54714,1st,Tamil Nadu,No,1818300
Maruti Suzuki,S-Presso,Z,Hatchback,Manual,CNG,2019,170426,1st,Delhi,Yes,419993
Mahindra,TUV300,AX7,SUV,Manual,Petrol,2016,74970,2nd,Karnataka,No,804683
Maruti Suzuki,Alto,L,Hatchback,Manual,Petrol,2018,21146,2nd,Delhi,Yes,680872
Volkswagen,Vento,Trendline,Sedan,Manual,Diesel,2010,178335,3rd+,Gujarat,Yes,302630
Hyundai,Creta,Magna,SUV,Manual,Petrol,2016,150526,1st,Karnataka,Yes,777776
Hyundai,Grand i10,Era,Hatchback,Manual,Electric,2014,19996,1st,Karnataka,No,665500
Hyundai,i10,SX(O),Hatchback,Manual,Diesel,2013,91296,3rd+,Maharashtra,No,434238
Kia,Sonet,HTK+,SUV,Manual,Diesel,2021,22352,1st,Maharashtra,No,1039500
Mahindra,XUV500,W4,SUV,Manual,Petrol,2012,59417,2nd,Maharashtra,No,680886
Honda,City,VX,Sedan,Manual,CNG,2000,26075,1st,Rajasthan,No,754490
Maruti Suzuki,Dzire,V,Sedan,Manual,Electric,2014,30849,1st,West Bengal,No,885115
Maruti Suzuki,S-Presso,Base,Hatchback,Manual,Petrol,2019,80233,2nd,Jammu & Kashmir,No,152737
Toyota,Innova,VX,MPV,Manual,Petrol,2021,149365,1st,Gujarat,No,1155000
Hyundai,i20,Sportz,Hatchback,Manual,Petrol,2012,50372,2nd,Gujarat,No,416869
Maruti Suzuki,Swift,Z,Sedan,Manual,Petrol,2008,45344,2nd,Chandigarh,No,458650
Toyota,Fortuner,V,SUV,Manual,CNG,2009,48759,2nd,Gujarat,No,159320
Honda,WR-V,S,SUV,Manual,Petrol,2022,175803,2nd,Maharashtra,No,533610
Maruti Suzuki,Celerio,Base,Hatchback,Automatic,Petrol,2023,56301,1st,Gujarat,No,1157970
Renault,Kwid,RXL,Hatchback,Automatic,Petrol,2022,118136,2nd,North East,No,689700
Toyota,Glanza,VX,Hatchback,Manual,Diesel,2023,55680,2nd,West Bengal,No,757944
Honda,WR-V,V,SUV,Automatic,Diesel,2021,38175,1st,Delhi,No,2159850
Hyundai,i10,Asta,Hatchback,Manual,Petrol,2011,152480,2nd,Kerala,No,689700
Maruti Suzuki,Baleno,Z,Hatchback,Manual,Petrol,2022,144312,1st,Delhi,No,952875
Hyundai,i20,SX(O),Hatchback,Manual,Diesel,2016,156313,1st,Andhra Pradesh,No,299250
Ford,Endeavour,Ambiente,SUV,Manual,Diesel,2009,11862,1st,Bihar,No,274312
Honda,Brio,ZX,Hatchback,Manual,CNG,2019,30631,1st,Telangana,Yes,930196
Tata,Altroz,XE,Hatchback,Manual,CNG,2021,37301,1st,Karnataka,No,731500
Maruti Suzuki,WagonR,ZX,Hatchback,Manual,Petrol,2004,165962,3rd+,Karnataka,No,661567
Honda,WR-V,S,SUV,Manual,Diesel,2020,56447,2nd,Tamil Nadu,No,795841
MG,Astor,Sharp,SUV,Automatic,Petrol,2022,27606,1st,Rajasthan,No,987525
Honda,Amaze,E,Sedan,Automatic,CNG,2018,92137,2nd,Kerala,No,606519
Toyota,Urban Cruiser,E,SUV,Manual,Petrol,2020,148211,1st,Delhi,No,1645875
Honda,Brio,ZX,Hatchback,Manual,Petrol,2014,28018,1st,Delhi,No,392040
Maruti Suzuki,Baleno,ZX,Hatchback,Manual,Petrol,2023,88859,1st,Delhi,No,1033560
Hyundai,Verna,Asta,Sedan,Manual,CNG,2016,61620,1st,Tamil Nadu,No,725501
Honda,Amaze,E,Sedan,Manual,Petrol,2019,27546,2nd,Gujarat,No,1223068
Maruti Suzuki,Dzire,ZX,Sedan,Manual,Petrol,2017,112153,1st,Maharashtra,Yes,414934
Maruti Suzuki,Ertiga,ZX,MPV,Automatic,CNG,2023,77103,1st,Delhi,No,1512098
Honda,City,VX,Sedan,Manual,Petrol,2008,164419,2nd,Tamil Nadu,No,606936
Hyundai,i10,SX(O),Hatchback,Manual,Diesel,2011,141025,3rd+,Tamil Nadu,No,272250
Mahindra,Scorpio,W4,SUV,Manual,Petrol,2005,128206,2nd,Madhya Pradesh,Yes,184966
Maruti Suzuki,Ignis,Base,Hatchback,Manual,Diesel,2022,55868,1st,Gujarat,No,669900
Hyundai,i10,SX,Hatchback,Manual,Petrol,2011,172841,2nd,Delhi,No,598950
Mahindra,Thar,AX3,SUV,Manual,Petrol,2018,78878,1st,Bihar,No,668225
Maruti Suzuki,Ertiga,V,MPV,Manual,Petrol,2016,79410,1st,Maharashtra,No,267960
Volkswagen,Polo,Comfortline,Hatchback,Manual,Petrol,2021,18667,1st,Delhi,No,1980000
Maruti Suzuki,Dzire,Base,Sedan,Manual,Petrol,2017,70270,1st,Uttarakhand,No,1044282
Maruti Suzuki,Dzire,Base,Sedan,Manual,Petrol,2022,84701,1st,West Bengal,No,909150
Maruti Suzuki,S-Presso,Z,Hatchback,Manual,Diesel,2019,99012,2nd,Telangana,No,680886
Honda,WR-V,E,SUV,Manual,Diesel,2019,93474,2nd,Delhi,No,495190
Maruti Suzuki,Celerio,Base,Hatchback,Manual,Petrol,2019,96800,2nd,Karnataka,No,648463
Tata,Harrier,XZA,SUV,Manual,Petrol,2023,103407,1st,Delhi,No,1299375
Hyundai,Venue,Sportz,SUV,Automatic,Hybrid,2022,91042,2nd,Maharashtra,No,1531994
Maruti Suzuki,WagonR,ZX,Hatchback,Manual,Petrol,2011,59470,2nd,Punjab,No,345622
Mahindra,XUV500,AX7,SUV,Automatic,Petrol,2012,21946,1st,Uttar Pradesh,No,784533
Hyundai,i10,Magna,Hatchback,Automatic,Diesel,2013,49419,2nd,Delhi,No,937024
Ford,Aspire,Trend,Sedan,Manual,Petrol,2015,173467,1st,Telangana,No,384037
Maruti Suzuki,Celerio,V,Hatchback,Manual,Hybrid,2014,147741,2nd,Gujarat,No,461191
Tata,Harrier,XZA+,SUV,Automatic,CNG,2022,49138,2nd,Goa,No,1009031
Jaguar,F-Pace,Pure,Luxury,Manual,Diesel,2016,155239,1st,Maharashtra,No,444675
Maruti Suzuki,WagonR,ZX,Hatchback,Manual,Petrol,2021,16749,1st,Karnataka,No,1900800
Nissan,Sunny,XE,Sedan,Manual,Diesel,2017,167700,2nd,Maharashtra,No,531069
Maruti Suzuki,Ertiga,Z,MPV,Automatic,Diesel,2016,154706,2nd,Maharashtra,No,176091
Ford,Aspire,Trend,Sedan,Manual,Diesel,2019,93883,1st,Delhi,No,763686
Maruti Suzuki,Baleno,Base,Hatchback,Manual,Petrol,2023,131471,2nd,Maharashtra,No,580800
Skoda,Slavia,Style,Sedan,Manual,Diesel,2023,51454,1st,Delhi,No,1727385
Hyundai,Aura,Magna,Sedan,Manual,Petrol,2020,167880,1st,Jammu & Kashmir,No,1353750
Toyota,Urban Cruiser,E,SUV,Manual,Petrol,2021,20313,1st,Tamil Nadu,No,1386000
Hyundai,i20,Base,Hatchback,Automatic,CNG,2015,19971,1st,Kerala,No,1042387
Ford,Endeavour,Titanium+,SUV,Manual,Petrol,2008,45102,1st,Karnataka,No,1079925
Nissan,Magnite,XV Premium (O),SUV,Manual,CNG,2023,103873,1st,West Bengal,No,1645875
Maruti Suzuki,Ignis,L,Hatchback,Manual,Petrol,2022,108683,1st,Goa,No,889200
Hyundai,Venue,Sportz,SUV,Manual,Petrol,2020,165552,2nd,Karnataka,No,1295910
Maruti Suzuki,Dzire,L,Sedan,Manual,Electric,2013,91094,2nd,Gujarat,No,371736
Maruti Suzuki,Celerio,L,Hatchback,Automatic,CNG,2021,113515,1st,Rajasthan,Yes,398551
Mahindra,XUV500,AX5,SUV,Manual,Petrol,2014,72390,2nd,Delhi,Yes,597873
Maruti Suzuki,Ertiga,ZX,MPV,Manual,Petrol,2013,47588,2nd,Maharashtra,No,574992
Hyundai,i10,Sportz,Hatchback,Automatic,Diesel,2013,76139,1st,Gujarat,Yes,205236
Maruti Suzuki,Baleno,Z,Hatchback,Manual,Diesel,2021,25358,1st,Rajasthan,No,798000
Toyota,Urban Cruiser,V,SUV,Manual,Petrol,2022,140331,2nd,Delhi,No,762300
Maruti Suzuki,Alto,Z,Hatchback,Manual,Petrol,2016,23885,1st,Delhi,No,323400
Maruti Suzuki,Celerio,L,Hatchback,Manual,CNG,2022,77155,1st,Kerala,No,376884
Maruti Suzuki,Ignis,L,Hatchback,Manual,Diesel,2017,116381,2nd,Kerala,No,126403
MG,Astor,Style,SUV,Manual,Petrol,2023,44192,1st,Delhi,No,1039500
Maruti Suzuki,Dzire,ZX,Sedan,Manual,Petrol,2020,91611,1st,Maharashtra,No,490941
Maruti Suzuki,Baleno,V,Hatchback,Manual,Diesel,2022,129053,1st,Maharashtra,No,1155000
Hyundai,Aura,Sportz,Sedan,Manual,Diesel,2023,168066,1st,Karnataka,No,862125
Mahindra,TUV300,AX5,SUV,Manual,CNG,2019,136397,1st,Rajasthan,No,696504
Tata,Harrier,XM,SUV,Manual,Electric,2023,58796,2nd,Gujarat,No,583616
Hyundai,i20,Asta,Hatchback,Automatic,Petrol,2020,92735,1st,Delhi,No,1368510
Maruti Suzuki,Alto,Base,Hatchback,Manual,Diesel,2005,57822,2nd,Madhya Pradesh,No,320020
MG,Hector,Savvy,SUV,Manual,Diesel,2020,60767,1st,Tamil Nadu,No,904365
Maruti Suzuki,Ertiga,L,MPV,Manual,Petrol,2021,158853,2nd,Maharashtra,No,1184832
Mahindra,XUV500,AX7,SUV,Automatic,Diesel,2012,92855,2nd,Karnataka,No,1069964
Toyota,Etios,ZX,Sedan,Manual,Petrol,2018,36635,2nd,Karnataka,No,1251391
Maruti Suzuki,S-Presso,V,Hatchback,Manual,Diesel,2019,105147,2nd,Karnataka,No,304920
Kia,Seltos,HTX+,SUV,Automatic,Petrol,2023,83208,1st,West Bengal,No,1215868
Volkswagen,Ameo,GT,Sedan,Manual,Petrol,2016,97257,1st,Punjab,No,274811
Volkswagen,Taigun,Highline,SUV,Manual,Diesel,2021,29875,1st,Maharashtra,No,1501500
Renault,Duster,RXT,SUV,Manual,Diesel,2019,79254,1st,Kerala,No,728973
Skoda,Rapid,Ambition,Sedan,Manual,Diesel,2017,133413,2nd,Tamil Nadu,No,386232
BMW,X3,Sport,Luxury,Manual,Petrol,2020,72547,2nd,West Bengal,No,1204288
Hyundai,Grand i10,SX(O),Hatchback,Automatic,Petrol,2019,58730,1st,Karnataka,No,221067
Honda,Brio,E,Hatchback,Manual,Petrol,2017,165470,2nd,Karnataka,No,355740
Toyota,Glanza,G+,Hatchback,Manual,Diesel,2019,100883,2nd,Karnataka,No,559020
Maruti Suzuki,Baleno,ZX,Hatchback,Manual,Diesel,2017,101903,1st,Delhi,No,1060290
Toyota,Innova,G+,MPV,Manual,Petrol,2019,15406,2nd,Madhya Pradesh,No,877800
Hyundai,Aura,Base,Sedan,Manual,Diesel,2022,58648,1st,Maharashtra,No,545490
Maruti Suzuki,S-Presso,ZX,Hatchback,Manual,Petrol,2022,82937,2nd,Delhi,No,1455252
Maruti Suzuki,Ertiga,V,MPV,Manual,Diesel,2013,85747,3rd+,Madhya Pradesh,No,579583
Maruti Suzuki,Ignis,L,Hatchback,Manual,Diesel,2022,85452,1st,Delhi,No,1102464
Maruti Suzuki,S-Presso,ZX,Hatchback,Manual,Petrol,2020,30654,1st,Punjab,No,718200
Maruti Suzuki,Ignis,Base,Hatchback,Manual,Hybrid,2021,169612,1st,Haryana,No,374062
Toyota,Urban Cruiser,ZX,SUV,Automatic,Petrol,2022,91456,1st,Karnataka,No,955009
MG,Hector,Savvy,SUV,Manual,Petrol,2022,166575,2nd,Uttar Pradesh,Yes,325597
Mahindra,TUV300,AX7,SUV,Manual,Petrol,2018,87675,2nd,Maharashtra,No,557088
Maruti Suzuki,WagonR,ZX,Hatchback,Manual,Petrol,2003,107714,2nd,Maharashtra,No,646866
Maruti Suzuki,Dzire,ZX,Sedan,Manual,Petrol,2018,171553,1st,Delhi,No,651766
Volkswagen,Ameo,GT,Sedan,Manual,Petrol,2019,97174,2nd,Madhya Pradesh,No,967335
Hyundai,i20,SX,Hatchback,Manual,Petrol,2010,156904,2nd,Telangana,No,598950
Tata,Tiago,XZA,Hatchback,Manual,Petrol,2023,46041,1st,Karnataka,No,2200000
Kia,Carens,GTX,MPV,Manual,Petrol,2022,10997,1st,Maharashtra,No,1210000
Ford,Figo,Trend,Sedan,Manual,Petrol,2019,101142,2nd,Telangana,No,675906
Maruti Suzuki,WagonR,V,Hatchback,Manual,Petrol,2014,166140,3rd+,Telangana,No,136125
Maruti Suzuki,Baleno,L,Hatchback,Manual,Petrol,2015,75511,1st,Rajasthan,No,166622
Hyundai,Grand i10,Era,Hatchback,Manual,Petrol,2016,166526,2nd,Maharashtra,No,1016400
Volkswagen,Ameo,GT,Sedan,Manual,Petrol,2020,165046,1st,West Bengal,No,705375
Honda,City,VX,Sedan,Manual,Petrol,2002,52050,2nd,Delhi,No,704045
Honda,City,VX,Sedan,Manual,Hybrid,2006,163104,2nd,Delhi,No,477962
Ford,Aspire,Ambiente,Sedan,Manual,CNG,2017,40169,1st,Gujarat,No,347462
Tata,Tigor,XZA+,Sedan,Automatic,Hybrid,2023,92062,2nd,Karnataka,No,554436
Maruti Suzuki,Dzire,Base,Sedan,Manual,Diesel,2013,134718,3rd+,Maharashtra,No,646593
